Date,360ONE.NS,ABB.NS,ABCAPITAL.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ALKEM.NS,AMBER.NS,AMBUJACEM.NS,ANGELONE.NS,APLAPOLLO.NS,APOLLOHOSP.NS,ASHOKLEY.NS,ASIANPAINT.NS,ASTRAL.NS,AUBANK.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BANDHANBNK.NS,BANKBARODA.NS,BANKINDIA.NS,BDL.NS,BEL.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BLUESTARCO.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,BSE.NS,CAMS.NS,CANBK.NS,CDSL.NS,CGPOWER.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,COLPAL.NS,CONCOR.NS,CROMPTON.NS,CUMMINSIND.NS,DABUR.NS,DALBHARAT.NS,DELHIVERY.NS,DIVISLAB.NS,DIXON.NS,DLF.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,EXIDEIND.NS,FEDERALBNK.NS,FORTIS.NS,GAIL.NS,GLENMARK.NS,GMRAIRPORT.NS,GODREJCP.NS,GODREJPROP.NS,GRASIM.NS,HAL.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,HUDCO.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,IDEA.NS,IDFCFIRSTB.NS,IEX.NS,INDHOTEL.NS,INDIANB.NS,INDIGO.NS,INDUSINDBK.NS,INDUSTOWER.NS,INFY.NS,INOXWIND.NS,IOC.NS,IREDA.NS,IRFC.NS,ITC.NS,JINDALSTEL.NS,JIOFIN.NS,JSWENERGY.NS,JSWSTEEL.NS,JUBLFOOD.NS,KALYANKJIL.NS,KAYNES.NS,KEI.NS,KFINTECH.NS,KOTAKBANK.NS,KPITTECH.NS,LAURUSLABS.NS,LICHSGFIN.NS,LICI.NS,LODHA.NS,LT.NS,LTF.NS,LTM.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MANKIND.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MFSL.NS,MOTHERSON.NS,MPHASIS.NS,MUTHOOTFIN.NS,NATIONALUM.NS,NAUKRI.NS,NBCC.NS,NESTLEIND.NS,NHPC.NS,NIFTYFINSERVICE,NMDC.NS,NTPC.NS,NUVAMA.NS,NYKAA.NS,OBEROIRLTY.NS,OFSS.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PATANJALI.NS,PAYTM.NS,PERSISTENT.NS,PETRONET.NS,PFC.NS,PGEL.NS,PHOENIXLTD.NS,PIDILITIND.NS,PIIND.NS,PNB.NS,PNBHOUSING.NS,POLICYBZR.NS,POLYCAB.NS,POWERGRID.NS,POWERINDIA.NS,PPLPHARMA.NS,PREMIERENE.NS,PRESTIGE.NS,RBLBANK.NS,RECLTD.NS,RELIANCE.NS,RVNL.NS,SAIL.NS,SAMMAANCAP.NS,SBICARD.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SHRIRAMFIN.NS,SIEMENS.NS,SOLARINDS.NS,SONACOMS.NS,SRF.NS,SUNPHARMA.NS,SUPREMEIND.NS,SUZLON.NS,SWIGGY.NS,SYNGENE.NS,TATACONSUM.NS,TATAELXSI.NS,TATAPOWER.NS,TATASTEEL.NS,TATATECH.NS,TCS.NS,TECHM.NS,TIINDIA.NS,TITAN.NS,TMPV.NS,TORNTPHARM.NS,TORNTPOWER.NS,TRENT.NS,TVSMOTOR.NS,ULTRACEMCO.NS,UNIONBANK.NS,UNITDSPR.NS,UNOMINDA.NS,UPL.NS,VBL.NS,VEDL.NS,VOLTAS.NS,WAAREEENER.NS,WIPRO.NS,YESBANK.NS,ZYDUSLIFE.NS,^CNXAUTO,^CNXFMCG,^CNXIT,^CNXMEDIA,^CNXMETAL,^CNXPHARMA,^CNXPSUBANK,^CNXREALTY,^NSEBANK,^NSEI
2024-09-10,1071.05005,7535.7002,217.419998,1014.0,2986.3999,1849.69995,1453.40002,6316.8501,4465.25,627.049988,245.235001,1414.40002,6921.5498,124.125,3295.05005,1942.05005,718.200012,1518.40002,1187.19995,10987.75,1824.5,10343.8496,724.184998,200.039993,235.699997,112.43,1250.30005,285.75,1570.65002,1577.84998,264.5,386.600006,1799.94995,33534.0,345.950012,5969.8999,950.233337,850.440002,103.610001,1354.44995,664.599976,1507.59998,1632.0,491.100006,1361.40002,3670.75,939.299988,466.950012,3744.25,665.25,1887.40002,414.600006,5426.4502,12516.8496,829.799988,5344.3999,1330.07996,4737.2002,267.700012,478.799988,185.369995,561.0,219.929993,1727.84998,92.5800018,1503.05005,2888.6001,2702.55005,4685.3999,1922.44995,1779.09998,2187.8501,825.174988,702.900024,5669.7002,659.5,421.350006,2898.6001,486.899994,253.199997,1237.30005,2161.1001,746.0,13.5299997,72.5899963,214.610001,695.0,518.900024,4831.8501,1435.55005,425.399994,1912.30005,241.520004,175.550003,233.5,169.75,494.553284,962.0,351.5,744.200012,938.75,665.849976,640.200012,4637.2002,4402.7998,993.799988,358.320007,1756.34998,506.700012,686.650024,1032.15002,1187.80005,3596.1499,171.690002,,2222.55005,2690.0,204.710007,2448.1499,680.0,12263.4004,878.75,2196.3501,1046.0,1136.19995,126.400002,3080.3999,1959.75,175.610001,1495.33997,120.253334,1267.75,95.0500031,23649.4004,70.3099976,396.299988,1341.77002,215.559998,1757.84998,11257.2998,608.900024,295.600006,40378.8984,646.916687,653.400024,5274.2002,340.700012,510.75,617.950012,1782.92505,1615.72498,4690.6499,109.589996,1050.90002,1745.15002,6687.3999,334.149994,11903.0,231.440002,1173.69995,1836.5,213.679993,577.150024,1461.52502,565.400024,129.139999,162.360001,793.900024,1853.44995,782.650024,25725.1504,652.01001,3864.15894,10815.2002,713.400024,2536.1499,1836.34998,5374.3501,78.0500031,,925.700012,1204.15002,7850.7002,445.350006,149.419998,1091.0,4507.8501,1607.40002,3921.69995,3727.3999,,3426.1499,1688.34998,7137.9502,2755.0,11541.0498,121.18,1508.19995,1036.09998,619.200012,608.0,440.0,1830.09998,,262.875,22.9799995,1113.19995,25556.4492,64584.9492,42644.1992,2107.3501,9156.2002,23256.8496,6638.3501,1038.75,51272.3008,25041.0996
2024-09-11,1082.5,7568.9502,213.860001,998.099976,2937.8501,1814.44995,1430.59998,6277.9502,4420.4502,623.0,239.625,1429.30005,6900.25,120.775002,3367.44995,1923.09998,722.25,1507.40002,1186.09998,11420.75,1833.15002,10314.6504,734.554993,195.690002,232.800003,111.230003,1237.69995,288.049988,1561.69995,1577.80005,258.75,385.299988,1788.25,33209.6016,340.25,6008.6499,960.633362,874.119995,101.75,1359.30005,689.75,1521.44995,1628.34998,483.950012,1368.21997,3653.69995,937.049988,459.299988,3797.3999,663.900024,1898.84998,410.450012,5439.2998,12724.2998,824.0,5299.1001,1322.5,4726.6499,271.75,472.200012,183.179993,567.049988,217.190002,1725.65002,92.5400009,1499.94995,2832.8999,2681.1499,4598.75,1957.59998,1778.75,2200.92505,821.950012,700.150024,5654.4502,647.700012,409.450012,2904.1499,476.549988,245.949997,1236.34998,2129.94995,750.900024,13.1400003,71.5199966,211.850006,684.75,510.0,4900.3999,1421.19995,428.0,1910.15002,238.529999,169.740005,228.869995,165.880005,495.275452,966.900024,344.299988,741.799988,927.75,663.099976,656.799988,4663.0,4377.3501,986.0,357.850006,1789.34998,506.799988,676.299988,1013.70001,1197.80005,3536.94995,166.25,,2209.3999,2654.25,201.399994,2432.75,680.450012,12242.5996,877.0,2156.7749,1059.16003,1142.80005,122.559998,3066.6001,1948.59998,171.440002,1533.94995,117.139999,1263.42505,94.3799973,23582.5,68.9300003,389.649994,1364.71997,211.929993,1751.65002,11362.6504,581.700012,285.299988,41823.1992,638.733337,666.5,5290.0498,335.450012,501.399994,610.200012,1719.84998,1627.15002,4623.4502,107.459999,1108.34998,1782.65002,6811.0,333.200012,12165.7002,235.309998,1098.09998,1789.25,209.690002,562.75,1451.5,556.700012,126.970001,156.990005,796.849976,1859.15002,768.599976,25614.0996,655.97998,3869.91162,11005.3496,725.400024,2482.3999,1845.69995,5304.8501,81.9499969,,911.299988,1204.40002,7717.1001,435.649994,148.169998,1077.84998,4479.3501,1602.59998,3919.6499,3711.1001,,3435.55005,1700.30005,7148.8501,2759.6499,11487.4502,117.559998,1523.30005,1027.0,611.0,627.659973,425.799988,1828.69995,,257.174988,23.8199997,1112.59998,25240.5996,64768.1484,42473.3008,2075.69995,9028.2002,23220.4004,6522.0498,1026.65002,51010.0,24918.4492
2024-09-12,1108.15002,7720.2002,220.490005,1008.20001,2991.0,1811.90002,1472.59998,6347.8501,4501.7002,628.150024,241.220001,1422.40002,7061.7998,123.074997,3383.25,1939.69995,720.5,1561.44995,1203.34998,11723.5,1854.84998,10393.7998,742.830017,196.979996,237.100006,110.860001,1237.30005,291.700012,1591.0,1646.75,266.0,376.600006,1816.65002,34113.8984,344.299988,6109.25,956.333313,882.219971,103.989998,1378.25,729.150024,1575.55005,1657.25,495.649994,1375.30005,3642.94995,951.299988,459.0,3822.8501,664.75,1887.34998,418.049988,5482.7998,12852.5996,835.900024,5238.5498,1336.77002,4875.0,283.899994,479.850006,183.580002,576.099976,220.639999,1747.94995,93.8899994,1513.44995,2879.8999,2757.1001,4641.7002,1996.40002,1807.59998,2193.1499,833.299988,714.549988,5803.1499,676.200012,413.399994,2956.3999,489.799988,254.100006,1252.15002,2122.44995,755.650024,13.5200005,72.7699966,216.520004,700.900024,520.049988,4994.6499,1443.34998,433.450012,1950.44995,246.729996,173.259995,232.639999,167.020004,500.234467,1004.65002,349.799988,760.099976,954.799988,669.5,689.299988,5165.8501,4403.2002,999.5,365.48999,1838.05005,507.25,703.700012,1031.59998,1197.05005,3622.0,174.360001,,2247.5,2740.8999,205.690002,2431.3999,686.099976,12400.8496,913.799988,2157.5249,1054.70996,1149.5,125.900002,3098.05005,1986.40002,179.429993,1557.71997,120.226669,1263.92505,95.3000031,23945.5996,71.8266678,404.850006,1372.94995,207.690002,1767.5,11575.5996,578.950012,294.049988,43260.6992,643.783325,666.0,5306.7002,342.799988,506.299988,614.799988,1682.09998,1634.82495,4643.6001,108.720001,1109.0,1812.75,6848.2002,338.200012,12308.3496,232.669998,1132.5,1884.90002,213.619995,572.799988,1479.80005,552.0,130.690002,161.009995,802.25,1875.94995,787.75,26019.6504,680.150024,3906.12939,11114.2002,726.049988,2488.19995,1865.40002,5334.7002,81.6999969,,917.150024,1222.75,7788.3999,439.899994,151.740005,1083.75,4517.7002,1643.25,3945.05005,3764.25,,3461.44995,1725.84998,7210.5,2822.8501,11710.25,118.209999,1529.19995,1026.09998,614.849976,645.599976,441.700012,1852.94995,,265.024994,23.4300003,1120.09998,25779.8008,65513.1992,43152.1016,2083.5,9290.84961,23429.5996,6633.6499,1035.69995,51772.3984,25388.9004
2024-09-13,1092.80005,7684.3999,226.100006,983.299988,2968.3501,1788.19995,1452.09998,6366.25,4645.2002,629.599976,245.175003,1459.05005,7019.1499,122.824997,3358.05005,1934.44995,722.900024,1567.25,1217.44995,11737.1504,1894.44995,10371.2998,759.849976,207.100006,239.449997,112.360001,1241.5,289.950012,1616.25,1634.44995,264.299988,378.950012,1888.0,34343.1484,342.299988,6133.1001,967.56665,880.25,106.389999,1381.44995,713.700012,1574.5,1659.69995,490.25,1402.75,3624.75,961.349976,451.75,3784.6001,660.900024,1902.09998,413.799988,5498.6499,13027.6504,863.599976,5187.0498,1332.14001,4858.2998,272.899994,485.399994,186.520004,584.200012,218.869995,1753.69995,96.0299988,1491.30005,2950.8501,2784.3501,4644.9502,1988.05005,1812.80005,2211.19995,832.974976,705.400024,5795.7998,673.25,410.899994,2932.94995,496.600006,252.449997,1250.34998,2109.25,755.25,13.4099998,73.4199982,219.070007,689.049988,520.049988,4942.3501,1464.05005,428.450012,1944.09998,250.990005,173.190002,231.589996,167.25,494.794006,1031.09998,351.899994,768.25,954.549988,679.049988,716.049988,5333.25,4441.5,1021.15002,364.070007,1826.05005,505.549988,723.299988,1034.15002,1230.19995,3613.0,177.910004,,2256.44995,2739.1001,211.330002,2498.80005,681.950012,12316.0498,908.0,2156.3999,1061.76001,1140.40002,126.993332,3146.1499,2013.05005,182.350006,1545.81006,119.506668,1265.69995,94.2799988,23979.5508,73.5633316,401.399994,1391.91003,206.139999,1814.44995,12261.9004,585.599976,291.450012,43363.5508,620.31665,654.950012,5359.8999,334.850006,499.5,614.400024,1671.40002,1655.0,4660.25,111.110001,1137.05005,1814.09998,6752.8501,337.25,12822.8496,228.110001,1112.15002,1858.59998,214.220001,567.700012,1472.625,555.299988,132.199997,168.410004,805.200012,1846.5,790.849976,25883.0996,673.650024,3938.91333,11106.0996,724.25,2466.3999,1853.75,5268.8501,83.1100006,,923.849976,1210.30005,7714.8999,441.799988,153.490005,1089.69995,4522.6001,1656.05005,4097.8501,3767.0,,3451.69995,1763.0,7233.1499,2828.6499,11717.9502,120.190002,1523.34998,1057.84998,611.400024,646.650024,454.049988,1921.55005,,275.299988,23.2999992,1118.55005,25820.8496,65062.8008,43394.3516,2118.44995,9370.65039,23457.6504,6715.2998,1053.65002,51938.0508,25356.5
2024-09-16,1104.25,7765.2002,226.429993,980.5,2984.8999,1930.80005,1440.69995,6357.4502,4558.75,627.299988,258.119995,1452.94995,7031.3501,121.900002,3335.80005,1904.15002,718.950012,1564.0,1231.05005,11688.3496,1857.59998,10400.0,734.575012,205.279999,239.149994,113.010002,1226.59998,290.399994,1601.19995,1635.44995,269.5,391.200012,1934.90002,34037.0,340.649994,6063.0,1143.93335,904.059998,106.690002,1444.69995,714.200012,1564.75,1659.40002,493.25,1397.85999,3664.1499,951.5,447.899994,3817.69995,661.349976,1856.55005,421.350006,5479.3501,13990.2998,862.099976,5204.7998,1329.42004,4899.2002,277.700012,489.950012,184.690002,596.849976,217.830002,1741.44995,97.1299973,1456.34998,2838.5,2765.30005,4597.3501,1989.90002,1811.84998,2216.5,835.474976,701.349976,5779.4502,685.150024,410.200012,2867.1001,496.450012,247.25,1262.84998,2094.8999,749.900024,13.2399998,73.7399979,220.929993,690.950012,519.900024,4947.1001,1470.19995,428.700012,1950.25,240.360001,171.820007,228.389999,163.960007,492.145996,1043.09998,348.799988,771.599976,971.0,664.25,699.950012,5309.25,4427.6001,1021.34998,366.26001,1757.84998,504.549988,680.75,1028.15002,1276.0,3662.25,175.220001,,2251.8501,2757.3999,213.550003,2456.25,695.200012,12289.0,931.0,2125.2749,1118.54004,1133.55005,129.193329,3125.75,2013.59998,189.380005,1580.76001,117.566666,1274.80005,96.1900024,23989.8496,73.0333328,411.100006,1331.47998,205.130005,1801.90002,12239.0996,607.599976,292.5,43055.6016,617.400024,682.150024,5301.0,336.100006,491.049988,614.700012,1766.125,1652.375,4656.5,110.809998,1061.5,1797.19995,6724.4502,338.25,13188.3496,228.710007,1109.84998,1834.90002,214.919998,560.700012,1471.34998,545.299988,133.039993,163.589996,800.5,1821.25,785.549988,25619.4004,683.789978,3940.41016,10767.2998,733.650024,2436.8999,1862.94995,5394.0,84.6999969,,938.200012,1218.5,7688.75,443.350006,154.210007,1094.65002,4513.25,1649.0,4047.1001,3740.6499,,3453.8999,1780.80005,7318.7998,2841.75,11642.6504,123.209999,1547.25,1064.30005,613.799988,621.049988,446.299988,1916.0,,275.950012,23.5,1115.84998,25829.6504,64597.0,43352.6484,2139.5,9427.7002,23448.75,6714.4502,1059.69995,52153.1484,25383.75
2024-09-17,1085.5,7873.6499,225.169998,989.0,2975.19995,1954.40002,1426.59998,6216.8501,4507.5498,623.0,255.779999,1449.40002,7008.0498,120.400002,3312.80005,1909.09998,719.450012,1552.44995,1232.09998,11950.2998,1848.69995,10369.9004,736.549988,207.679993,239.5,112.279999,1193.80005,284.299988,1596.09998,1661.75,264.850006,375.850006,1891.19995,34720.3008,338.399994,6111.0498,1111.23328,903.419983,105.540001,1456.25,731.099976,1573.94995,1671.80005,488.5,1399.70996,3649.55005,945.150024,452.75,3845.94995,660.150024,1822.0,425.399994,5452.2002,14091.2998,860.849976,5219.8501,1326.32996,4850.2002,270.75,482.299988,184.330002,603.849976,219.729996,1713.0,95.6800003,1459.40002,2856.19995,2754.8501,4458.5,2006.55005,1813.75,2210.94995,834.400024,698.900024,5961.2002,683.0,408.700012,2873.5,490.899994,245.100006,1268.09998,2103.0,750.0,13.1199999,73.2799988,221.899994,692.25,519.75,4933.75,1466.34998,430.450012,1952.55005,244.639999,170.509995,227.740005,160.600006,488.920227,1052.75,351.649994,748.549988,964.25,675.450012,712.849976,5559.25,4425.1001,1019.5,369.329987,1741.15002,501.350006,674.900024,1021.20001,1283.40002,3695.19995,175.850006,,2270.3999,2787.6499,210.839996,2455.44995,692.0,12245.75,964.700012,2096.6499,1130.67004,1150.15002,130.006668,3177.80005,2023.84998,186.770004,1561.05005,118.779999,1273.42505,95.5,23991.5508,71.5533295,416.299988,1330.44995,199.259995,1814.09998,12280.4502,615.450012,294.649994,43381.0,617.099976,664.400024,5355.9502,334.149994,482.450012,621.25,1746.34998,1634.55005,4692.7998,108.029999,1049.94995,1848.5,6691.3999,336.899994,13139.4004,232.5,1113.30005,1917.40002,216.279999,544.849976,1472.30005,530.549988,131.929993,164.289993,792.450012,1819.15002,782.900024,25437.0996,684.919983,3970.40576,10792.3496,745.400024,2431.1499,1866.09998,5397.4502,82.0,,910.599976,1220.25,7707.6001,445.100006,152.820007,1080.30005,4505.6499,1651.55005,4135.6499,3767.3999,,3453.25,1780.05005,7403.4502,2818.75,11645.6504,124.129997,1555.75,1052.44995,610.650024,649.650024,449.799988,1904.05005,,275.950012,23.3999996,1110.94995,25896.4004,64686.4492,43415.0,2114.05005,9388.15039,23383.6504,6675.3999,1066.19995,52188.6484,25418.5508
2024-09-18,1081.30005,7785.25,227.149994,979.900024,2956.30005,1950.80005,1428.80005,6090.2998,4458.3501,620.099976,261.619995,1437.40002,7035.8999,117.974998,3274.6499,1896.40002,724.25,1539.15002,1240.44995,11764.6504,1888.19995,10793.0,763.109985,213.130005,237.899994,110.760002,1166.40002,282.850006,1575.69995,1654.90002,265.299988,363.649994,1879.44995,34363.8984,336.100006,6123.25,1298.71667,905.219971,105.449997,1504.15002,743.25,1590.15002,1651.59998,487.100006,1372.15002,3634.80005,927.549988,448.850006,3764.0,654.400024,1834.44995,426.0,5469.1499,14061.0,860.700012,5265.2002,1313.56006,4850.3501,275.850006,471.75,185.910004,592.950012,217.940002,1646.05005,94.0500031,1432.15002,2884.69995,2722.69995,4437.6499,1987.80005,1756.5,2216.125,847.400024,698.799988,5964.75,685.25,407.450012,2875.8501,485.0,240.800003,1288.34998,2140.44995,750.650024,12.8999996,72.7900009,228.070007,681.400024,505.049988,4924.6499,1480.25,428.25,1892.15002,248.649994,168.449997,227.389999,158.559998,488.535034,1024.84998,346.899994,750.75,956.700012,675.650024,697.400024,5476.8999,4501.1499,1046.90002,367.940002,1727.25,485.399994,674.599976,1018.59998,1288.40002,3730.44995,177.009995,,2224.94995,2808.19995,210.190002,2395.6001,695.299988,12204.0996,962.950012,2089.0,1161.42004,1140.55005,136.106659,3004.3999,2017.0,185.160004,1548.31006,116.793335,1298.57495,94.3899994,24326.9004,70.706665,414.149994,1335.59998,199.669998,1808.40002,11259.5,595.0,290.399994,43052.0,603.049988,671.450012,5179.7002,332.5,492.049988,639.400024,1722.84998,1596.15002,4654.8999,108.75,1075.09998,1805.59998,6667.2002,334.299988,12927.2002,229.389999,1134.84998,1874.40002,211.410004,546.049988,1463.44995,528.599976,129.649994,161.539993,779.849976,1842.44995,792.75,25076.6504,714.940002,3956.55273,10741.25,717.549988,2388.3501,1836.0,5357.7998,80.8199997,,892.799988,1200.84998,7639.5,440.600006,150.600006,1065.80005,4346.1499,1605.40002,4023.0,3725.3501,,3359.6001,1932.90002,7336.0,2784.75,11630.9004,122.989998,1537.75,1030.55005,605.099976,646.700012,448.299988,1889.40002,,269.075012,23.3199997,1079.94995,25804.4492,64615.0508,42089.3008,2107.69995,9310.5498,23025.1992,6676.9502,1063.75,52750.3984,25377.5508
2024-09-19,1065.59998,7502.7002,229.539993,979.0,2943.1499,1962.94995,1408.19995,6136.8501,4390.0,608.400024,252.440002,1424.94995,7030.25,118.775002,3293.8501,1908.40002,752.5,1528.09998,1242.69995,11868.0,1890.40002,10766.9004,759.034973,211.350006,235.850006,110.0,1121.30005,272.700012,1585.94995,1664.84998,257.149994,361.5,1866.65002,34436.8516,324.450012,6134.5,1237.06665,884.929993,104.709999,1511.09998,735.950012,1596.30005,1637.69995,477.950012,1383.12,3600.1499,913.099976,450.0,3727.80005,664.700012,1822.25,426.649994,5429.2002,13748.4004,849.299988,5342.5,1300.51001,4864.8999,278.850006,459.950012,186.199997,590.5,210.919998,1649.80005,92.6500015,1444.84998,2911.1001,2738.94995,4231.7998,1998.59998,1736.5,2194.8999,854.25,701.5,6006.0498,684.200012,398.049988,2911.75,489.450012,230.5,1292.0,2200.0,755.099976,10.3800001,73.8199997,225.410004,690.849976,509.299988,4873.5498,1484.75,389.799988,1894.19995,241.529999,165.039993,230.009995,155.25,489.401672,1002.79999,346.649994,742.849976,948.400024,695.450012,708.25,5428.3501,4394.7998,1010.09998,374.390015,1676.44995,470.399994,663.650024,1000.54999,1303.5,3683.69995,178.0,,2171.8999,2797.5,206.830002,2426.05005,697.0,12351.5,984.849976,2029.82495,1144.57996,1154.5,136.733337,2978.25,2035.44995,182.199997,1580.42004,114.486664,1317.09998,92.4300003,24403.6504,70.793335,423.950012,1314.43005,201.100006,1841.65002,11043.9502,571.450012,285.25,43015.1992,582.950012,655.049988,5283.5498,322.850006,480.700012,616.549988,1765.90002,1622.0,4668.5498,107.25,1015.29999,1877.44995,6475.8501,334.899994,12694.8496,223.869995,1099.09998,1899.5,209.509995,529.700012,1469.67505,510.200012,126.540001,158.179993,795.150024,1840.94995,789.950012,24931.6992,705.070007,3947.95313,10865.5,728.5,2402.0,1846.05005,5408.5498,80.9700012,,902.099976,1215.25,7523.1499,439.600006,149.539993,1060.75,4296.1499,1595.34998,3979.3999,3780.94995,,3351.8999,1842.34998,7326.1499,2770.6001,11627.5,122.620003,1529.75,1058.09998,594.799988,652.150024,449.75,1929.19995,,266.674988,22.9500008,1054.44995,25907.6504,64975.8008,41945.6016,2056.1001,9251.2002,22930.1504,6633.7998,1069.0,53037.6016,25415.8008
2024-09-20,1089.25,7695.75,228.289993,1007.15002,3008.5,2003.94995,1438.69995,6086.75,4347.5498,616.549988,259.079987,1439.65002,7082.6499,118.925003,3306.94995,1927.90002,731.299988,1496.34998,1245.0,11941.7002,1916.80005,11163.4004,758.244995,210.039993,235.5,110.300003,1149.40002,277.350006,1591.34998,1711.75,266.149994,365.350006,1930.09998,35686.75,331.200012,6210.5498,1328.31665,891.919983,104.959999,1538.65002,746.5,1604.30005,1638.65002,490.950012,1389.06995,3660.25,893.0,446.799988,3814.05005,667.549988,1835.90002,431.850006,5450.75,13995.5996,877.599976,5320.5498,1310.22998,4963.1499,290.5,466.299988,185.039993,605.799988,212.160004,1636.75,94.5299988,1456.59998,2988.0,2678.25,4333.3501,2048.1001,1760.05005,2189.1499,870.599976,711.099976,6013.25,694.400024,398.75,2977.6001,500.700012,251.050003,1338.44995,2234.05005,768.0,10.4700003,72.8300018,231.350006,702.75,509.5,4903.6499,1480.19995,388.25,1905.75,254.339996,167.050003,232.369995,161.429993,495.323608,1009.40002,353.899994,782.349976,981.549988,703.400024,730.5,5479.3501,4284.8501,1054.44995,380.899994,1662.0,467.350006,667.799988,1010.34998,1395.84998,3793.8999,181.309998,,2151.69995,2950.8501,205.479996,2535.75,709.0,12614.5,1067.94995,2187.05005,1160.82996,1159.09998,135.179993,3028.3501,1989.65002,184.029999,1621.23999,116.046669,1349.77502,94.6500015,24789.1992,70.8466644,423.950012,1389.54004,199.330002,1856.84998,11371.5996,562.799988,286.25,43053.0,576.849976,664.099976,5355.0498,325.0,481.899994,613.5,1844.05005,1643.55005,4716.0,108.410004,1008.70001,1931.44995,6559.3501,340.850006,12803.5996,218.869995,1109.19995,1878.90002,212.839996,539.950012,1485.92505,544.25,126.279999,163.440002,786.950012,1870.25,781.700012,25141.6992,706.419983,4010.8208,11090.7998,748.349976,2419.69995,1865.75,5533.5,83.4499969,,909.849976,1216.84998,7859.3999,444.149994,152.020004,1114.69995,4284.8999,1622.05005,4291.9502,3797.19995,,3457.80005,1902.05005,7465.1499,2815.6001,11798.2998,123.43,1574.15002,1125.75,587.099976,654.450012,449.950012,1928.40002,,269.549988,23.0,1054.59998,26394.5508,65870.7969,42204.3984,2062.94995,9404.2998,23005.25,6628.0,1101.59998,53793.1992,25790.9492
2024-09-23,1074.0,7939.6499,233.649994,1025.94995,3043.94995,2031.19995,1456.15002,5982.4502,4994.6499,622.049988,261.654999,1425.84998,7152.7998,118.224998,3277.44995,1972.40002,735.75,1480.94995,1246.80005,12338.9502,1919.94995,11085.3496,759.51001,212.820007,244.5,112.389999,1162.75,286.299988,1582.19995,1750.44995,274.200012,370.350006,2012.84998,36461.8984,338.100006,6211.2002,1310.78333,922.280029,109.300003,1521.55005,773.950012,1633.84998,1658.15002,500.600006,1377.06006,3681.3501,887.450012,445.75,3865.80005,661.049988,1900.09998,433.450012,5372.8501,14254.8496,909.650024,5297.4502,1330.89001,4879.5498,297.0,471.149994,187.649994,598.549988,220.330002,1712.44995,95.2900009,1449.30005,3192.3501,2666.8999,4437.9502,2082.3999,1752.80005,2206.3999,879.900024,727.5,6190.5498,690.549988,403.450012,3028.55005,503.899994,243.449997,1321.90002,2275.19995,791.049988,10.8199997,74.0199966,239.369995,714.799988,536.849976,4930.3501,1465.09998,403.700012,1896.44995,253.690002,169.729996,230.240005,159.559998,497.779022,1021.34998,354.25,792.049988,982.099976,704.849976,768.650024,5586.1001,4210.8501,1084.80005,386.940002,1692.90002,474.700012,680.75,1032.84998,1424.84998,3787.69995,184.520004,,2182.25,3049.80005,208.539993,2650.25,702.5,12683.0996,1054.19995,2159.07495,1174.91003,1195.94995,138.226669,3042.3999,2024.90002,180.240005,1629.22998,117.853333,1362.57495,94.2399979,24953.0996,71.796669,428.350006,1377.15002,202.009995,1899.65002,11430.9004,582.049988,295.450012,43017.6484,580.400024,651.549988,5329.5,331.549988,491.200012,612.0,1804.30005,1647.67505,4689.6499,111.510002,1013.34998,1920.40002,6609.0498,341.149994,12722.8496,221.550003,1090.90002,1892.40002,214.240005,542.5,1493.375,534.049988,129.679993,165.259995,795.049988,1920.15002,801.849976,25958.0996,713.539978,4072.83716,11022.5,750.200012,2439.94995,1862.69995,5445.6499,82.8899994,,894.0,1211.55005,7833.0,454.450012,153.990005,1106.69995,4268.5,1607.15002,4283.25,3820.1001,,3457.6499,1862.0,7623.4502,2845.19995,11962.0498,127.370003,1628.25,1140.0,592.799988,654.099976,453.100006,1882.44995,,267.450012,22.9300003,1055.25,26805.4004,66305.2031,41987.4492,2077.8501,9454.84961,23134.25,6853.7998,1126.15002,54105.8008,25939.0508
