Ticker,close,ret_1w,ret_1m,ret_3m,ret_6m,vol_6m,ema_3,ema_5,ema_8,ema_15,ema_20,ema_21,signal_3_8,spread_3_8_pct,signal_5_15,spread_5_15_pct,signal_5_20,spread_5_20_pct,signal_8_21,spread_8_21_pct,bullish_count,bearish_count,neutral_count,bullish_ratio,bearish_ratio,neutral_ratio,ensemble_score,avg_ema_spread_pct,upside_strength_pct,downside_strength_pct,Signal
INOXWIND.NS,100.0500030517578,0.14277555184789925,0.27924823172332447,-0.12612451044188333,-0.3203124654156223,0.39313862569855834,98.18818019957814,96.32220176872823,93.77701321208755,90.0778772937837,88.98969573306424,88.88215767418222,1,4.703889403594275,1,6.932139902208223,1,8.239724807756144,1,5.507129513944231,4,0,0,1.0,0.0,0.0,1.0,6.3457209068757185,6.3457209068757185,0.0,Upside
INDIGO.NS,4693.10009765625,0.060060510167415426,0.0944985207458433,-0.008430150505757461,-0.1850841990525699,0.3721427043327843,4668.3326374628805,4635.98011788431,4583.825742897196,4497.19390806067,4471.733565171671,4469.312645848531,1,1.8435887249123928,1,3.086062390480482,1,3.6729950548011425,1,2.562208243700148,4,0,0,1.0,0.0,0.0,1.0,2.7912136034735413,2.7912136034735413,0.0,Upside
JINDALSTEL.NS,1288.800048828125,0.05769392599764056,0.11362653862161753,0.23839733904870952,0.2939759526386798,0.3125686560362994,1277.8770463211574,1263.771241609423,1245.5882938536154,1218.7152346992104,1208.281616240931,1206.661798124019,1,2.592249190753604,1,3.6970085896507854,1,4.592441416192772,1,3.225965700589417,4,0,0,1.0,0.0,0.0,1.0,3.5269162242966443,3.5269162242966443,0.0,Upside
JSWENERGY.NS,546.6500244140625,0.07270411669308507,0.080763221398223,0.1051248985036124,0.010350312426330666,0.31004964150328584,541.976316543381,535.7911984768882,527.5955936641049,516.0051614540946,511.222541427621,510.45006614544565,1,2.725709435782675,1,3.834464943536009,1,4.805863407481548,1,3.35890396648002,4,0,0,1.0,0.0,0.0,1.0,3.681235438320063,3.681235438320063,0.0,Upside
JSWSTEEL.NS,1279.5999755859375,0.0626142065034021,0.09629886086435957,0.0827550528415848,0.11482829747736756,0.27713627847892053,1265.0734683803328,1250.9713910999421,1234.2309658222716,1211.3668837820978,1204.1418651320594,1203.2111720753394,1,2.498924707946637,1,3.2694064736351613,1,3.88903727408787,1,2.578083919668761,4,0,0,1.0,0.0,0.0,1.0,3.0588630938346073,3.0588630938346073,0.0,Upside
JUBLFOOD.NS,471.8999938964844,0.07764329863872366,0.01320449575197924,-0.10844510750964842,-0.19146753278213802,0.33082680596107533,463.98559836213525,459.6751743953796,455.5759168574823,453.69880604349487,455.79509530166433,456.38142203950434,1,1.8459451418464168,1,1.3172545909921896,1,0.8512770614934384,-1,-0.1764982409718563,3,1,0,0.75,0.25,0.0,0.75,0.9594946383400471,1.0036191985830112,0.04412456024296407,Upside
KEI.NS,4825.7001953125,0.08231098390195268,0.14448006529408275,0.10060212681938774,0.1063552699765129,0.3498702525472124,4810.780719591475,4750.791557472631,4663.401065670541,4540.229987512512,4502.087568871978,4497.109974694474,1,3.1603469623460834,1,4.637685107125633,1,5.52419260611956,1,3.6977323639359128,4,0,0,1.0,0.0,0.0,1.0,4.254989259881797,4.254989259881797,0.0,Upside
KPITTECH.NS,744.7000122070312,0.04909493247827079,0.13920758533966682,-0.3685772430230828,-0.3561300146252542,0.3535186795916116,741.0924385185217,737.3091416419511,730.3851678365598,718.974908451229,718.402362343148,719.0081995136703,1,1.4659759197571454,1,2.5500518829254526,1,2.631781337290784,1,1.5823141280704167,4,0,0,1.0,0.0,0.0,1.0,2.0575308170109494,2.0575308170109494,0.0,Upside
KALYANKJIL.NS,415.1000061035156,-0.060115449246879504,0.0818347488180835,-0.13592836950885634,-0.11577378742613476,0.42654664384887986,420.45055256205103,424.5244553212864,425.59060573954326,420.4756090139414,416.9322455964399,416.36399598287744,-1,-1.207745920180836,1,0.9629206119327494,1,1.8209696671423137,1,2.215996062504222,3,1,0,0.75,0.25,0.0,0.75,0.9480351053496122,1.2499715853948212,0.301936480045209,Upside
KAYNES.NS,4247.2998046875,0.09505999529419062,0.16847779073297176,0.15396937708269354,-0.3854290544512372,0.5440868512812082,4215.188580902949,4163.1747736954585,4084.6593020050937,3957.3692139268937,3906.09814552766,3898.460587255206,1,3.1955977046550954,1,5.200565038113902,1,6.5814175320233925,1,4.776211291159549,4,0,0,1.0,0.0,0.0,1.0,4.938447891487985,4.938447891487985,0.0,Upside
KFINTECH.NS,996.9500122070312,0.10704572285911174,0.10655419160706026,-0.06635140894867797,-0.1028167233025602,0.31087138688759464,981.3808220030844,968.5891372117087,954.9276971078365,939.6233466529902,936.2982218597339,936.0836037521367,1,2.7701704511625014,1,3.082702304268703,1,3.448785290634926,1,2.0130780285186445,4,0,0,1.0,0.0,0.0,1.0,2.828684018646194,2.828684018646194,0.0,Upside
KOTAKBANK.NS,382.1499938964844,0.027561172810486756,0.021245274295940808,-0.09228029953329131,-0.1120224760290286,0.21366923293626774,381.10953072656304,379.9797986278467,377.9892511525077,375.8069725320478,376.4118202946713,376.66795799548424,1,0.8254942606281679,1,1.1103642031131011,1,0.947892212944379,1,0.3507845913028884,4,0,0,1.0,0.0,0.0,1.0,0.8086338169971341,0.8086338169971341,0.0,Upside
LTF.NS,291.8999938964844,0.06517291196418418,0.1092532796960064,-0.013184564779345487,0.11018142345017434,0.3675701171531197,289.23758576273207,286.11103591802953,281.6292733483839,275.0293308402762,273.124360766251,272.9229759609934,1,2.701534653656701,1,4.029281183900002,1,4.754857865971518,1,3.1900199522354455,4,0,0,1.0,0.0,0.0,1.0,3.6689234139409166,3.6689234139409166,0.0,Upside
LICHSGFIN.NS,565.1500244140625,0.08609599486898811,0.13279220527323266,0.05586179245971512,-0.0011487515018071548,0.26218441819324617,550.6259839568133,544.3040078246015,537.9680753485243,528.4260347717449,524.5632147126463,523.9935085327072,1,2.3529107373311264,1,3.004767367246619,1,3.763282014117042,1,2.666935102869661,4,0,0,1.0,0.0,0.0,1.0,2.946973805391112,2.946973805391112,0.0,Upside
LT.NS,4075.39990234375,0.030624851938464648,0.1503330260887148,0.05421901020042408,0.08842770288768653,0.3007850790851976,4070.310355303925,4053.545561003646,4010.145366549413,3922.9623291654707,3892.244391028992,3888.4642738371845,1,1.5003193963086137,1,3.3286894158362834,1,4.1441686022190005,1,3.129284060314963,4,0,0,1.0,0.0,0.0,1.0,3.0256153686697154,3.0256153686697154,0.0,Upside
LAURUSLABS.NS,1114.3499755859375,0.02440699169522409,0.15035610796083843,0.021870679125114645,0.26926358033461417,0.2939646567752037,1120.9434483999662,1117.9467539675732,1108.3140808247654,1085.908556346485,1074.5467646271625,1072.68265145992,1,1.1395116053928067,1,2.9503587050533797,1,4.038911173444304,1,3.3217120940989497,4,0,0,1.0,0.0,0.0,1.0,2.8626233944973603,2.8626233944973603,0.0,Upside
LICI.NS,824.0999755859375,0.025446339265384754,0.059594954144567724,-0.0031450784762568906,-0.0863636634302245,0.2737357438781605,828.1649953366419,825.8825568964724,818.1096891458017,805.1950929513804,802.0795969790286,801.8426973106838,1,1.2290902215495336,1,2.5692486362856037,1,2.967655580206241,1,2.0287011267516863,4,0,0,1.0,0.0,0.0,1.0,2.198673891198266,2.198673891198266,0.0,Upside
LODHA.NS,875.7000122070312,0.06701596098688212,0.039776774791866476,-0.17293164823043672,-0.23318737985373794,0.36173873739544815,867.8134027730068,858.6526865307113,842.2654878942589,822.4946953108002,822.8820389504787,823.8086169950018,1,3.03323776718194,1,4.39613670775687,1,4.346995788832064,1,2.2404318816889868,4,0,0,1.0,0.0,0.0,1.0,3.5042005363649658,3.5042005363649658,0.0,Upside
